,Source User id,Following id
6006,427636,"[110300684254302954, 109255930949131696, 108227180179706318, 940595, 109563344010167759, 109520852433950308, 110287685451604853, 254277, 109252294988832503, 108196269496113269, 26906, 109363054129692945, 13039, 109252235052978846, 110156474743664338, 14823, 171993, 108197943125380412, 109842561137182133, 106545631994650313, 108142386904295892, 239490, 109489963423954327, 41825, 449583, 41635, 808827, 109382339716209931, 108145596810684750, 109305532011609439, 1097892, 108234052395497881, 109842456108604150, 108197730309087768, 38933, 38924, 43546, 1000789, 109250435823482584, 164629]"
4553,110118668122572457,"[109312476472693223, 110266162634306901, 109253075745809751, 242899, 41635, 109208442152198181, 471607, 109871860586729678, 109292147921875411, 109245013840781703, 109251088201008636, 109357671122335449, 109258175048797222, 109520943049458270, 109243139631965273, 109258153715778437, 109252628166585689, 109364259768232698, 109292929514346332, 41428, 26897, 108192877884661719, 109520490660274066, 109224415414500824, 108199052370473764, 108202198632734288, 108199005031226769, 108176559827658279, 559242, 109248359593296921, 108194024030376887, 109247219736728009, 476510, 108198860864217728, 1276445, 42515, 109244784154483628, 109311558619827251, 109354932951372111, 311923]"
8072,8407,"[109510719375396591, 109860655675869429, 109246199302415148, 274713, 110284256838102170, 110282800393471665, 109970129706726671, 264203, 108225675103584097, 110191305952044634, 108730999511932603, 109259174496810108, 109242875206644932, 41635, 109243536788324005, 240519, 109852461846989786, 485390, 108197900630052143, 109373774912342849, 356177, 998394, 109259021235821911, 109504059545490734, 109251088201008636, 18249, 36431, 18980, 109349409773742339, 39869, 109243984968469672, 109303324348189793, 109214593460515824, 2400, 108199052370473764, 109246123088278861, 109246502245218389, 110192471998895979, 26897, 109259296548994894]"
1458,213249,"[110150165297293839, 151687, 41635, 109259486623287703, 559242, 109259317667286444, 109292929514346332, 109257128551379903, 13179, 108289684630959509, 109259814148016548, 109243623902756898, 108198396079519310, 109297267936822269, 109258321085050804, 109362225279398688, 317637, 491503, 109247398697341845, 108227380844170845, 109246858768400592, 504993, 109245686536259999, 226196, 2400, 109251088201008636, 109373774912342849, 471607, 110117639364994604]"
3288,109493708384540699,"[109535152470474410, 109430323203200130, 109287373653292958, 110295900920577610, 109313443185727019, 110266162634306901, 110268370866036101, 109528737212698660, 109817097687408063, 109294720940494344, 109299759306362520, 230110, 109366234990680493, 110026173295956657, 109855924538751182, 109379448015813937, 110075095701558793, 109406916464438912, 109371820295780594, 109405281960085322, 109388752160990698, 109349074764486321, 109246435880955389, 109377136385406354, 109418441861860693, 109376827232536453, 109440111872608097, 109992029058130424, 109734126978166188, 109287588586934971, 109360895105099893, 41635, 109345440322302509, 109458824968559674, 109298260407456876, 109251937341163439, 109289899512772418, 110049512375598555, 109847070264636922, 109285668871124404]"
3064,107289129970688029,"[108198374559802294, 7556, 108686685100906342, 108278875503460379, 109878858609562097, 219687, 109313300950366140, 109246567063158286, 109506740411599339, 109259207144483733, 108678048222875064, 109243436863499693, 449871, 107049548544742438, 108193391321283272, 35000, 109257652239591693, 14715, 243307, 490031, 18158, 110233156131411833, 109246199302415148, 108226256966815758, 109362012370149923, 109507342400198166, 413581, 108299780208578416, 344956, 108130375858244497, 108218046328014676, 109254404908680320, 109518849051989345, 109843693952586090, 109502260753916593, 109246670166203753, 109253199563738864, 109253788914180589, 108265691429212665, 848896]"
9436,109257933622360382,"[109257899647808993, 1263944, 109677239635589019, 488701, 109299996650199026, 450829, 109711789668077394, 109837109379416362, 109243139631965273, 1, 109524841448390150, 109413529045739394, 109543641822839624, 109297267936822269, 109520526200424877, 108087099149100771, 489289, 109356560275282180, 109334438877894584, 109342058273853021, 109361991232697411, 109300736747731029, 109309175134968389, 109372065903515496, 449986, 1201325, 109882577507706827, 109367729161108127, 110186365892764871, 310384, 109498092360350730, 110015350407560779, 10590, 109358291904864730, 109364259768232698, 109288343678239360, 23457, 559242, 248023, 109224415414500824]"
774,109250735466718273,"[109304350431465295, 493086, 109304672224860913, 109367267433560508, 109367634172622196, 415197, 17735, 109353744428166559, 519792, 41635, 109998358246027725, 109246950983195476, 108193376617364330, 489140, 109262820993556617, 109306121102455594, 107521203548545349, 119527, 106840603340330099, 220588, 136766, 1099213, 405989, 1364615, 109882966456765473, 109293301835369091, 1323892, 109257982635114466, 109355700962815786, 109292929514346332, 35703, 109332160649392039, 26897, 109338501935306639, 109502260753916593, 1, 13179]"
6832,108198473140872431,"[109570111799042627, 109251088201008636, 1, 108199754536565684, 109334756019247269, 109699815277310323, 109580848422887828, 109362314918916078, 416896, 109509071616061823, 109321016185588028, 110265399313827726, 109626123113055989, 26657, 108196326530908368, 109393242102117565, 109392921613368788, 109257982635114466, 109314674814868491, 109243371263223446, 110266162634306901, 109338501935306639, 109733763157826450, 1303525, 108454567650796202, 109387287658543773, 109612473491303660, 108207069263858281, 1284699, 109296501352224406, 109335518565548142, 109434213813168000, 109247255215674808, 109520783541316046, 109281789713942343, 109409943051951821, 316043, 109442322095110303, 109361641769017121, 109368314022767580]"
871,108194466611762479,"[1152, 908106, 151687, 108228865650734595, 110297051239289897, 849136, 108197398336702592, 110091848955355009, 110044386457951080, 253155, 110284256838102170, 109982113847829591, 18158, 109237360629678411, 109257966711542740, 110285706982540334, 37814, 109251628927842911, 593685, 108132058789705137, 411530, 72896, 39179, 134637, 237900, 109244448361818372, 108197443994492708, 109247025527949675, 270139, 109247842475611424, 108196856093941391, 109241992397126854, 1147, 110266162634306901, 21101, 213872, 29846, 109247433807971220, 15657, 259792]"
8749,109956450497135672,[]
1263,110182502437853651,"[109249658402510624, 109300965844005491, 109245191741397935, 109345523028325685, 110295097122754530, 109280184342503065, 110295030091352744, 110296378499584072, 109269487413382866, 109338841775264837, 109297020287839216, 110295125462208307, 419530, 109543206662440988, 109383728738037339, 109313737880775395, 109390709230475831, 109395271302164695, 109309402786985700, 109360080035848454, 109278215602716498, 109415599926284208, 110280101113754821, 109522290201012109, 593895, 561728, 250050, 239252, 109316050187507699, 108193987656838977, 1382939, 434121, 109248133310260811, 109248100324988115, 109526340618441563, 109243290189241706, 109354783436511408, 110011315614395469, 108025884681942663, 108209934133790482]"
3894,28029,[]
6323,109357236101402411,"[110306958309737289, 213872, 322617, 510714, 1133484, 41635, 109253594853271941, 108196834675898876, 109496420030655661, 109365741670604977, 110103303850250777, 1133225, 108194698448048379, 471607, 109851922410758138, 1021813, 109423191072807394, 109297280241538513, 108197304357955820, 108190488368547572, 108133380335749142, 108196506779924437, 108193163229606399, 34064, 109362752019399380, 109253075745809751, 39869, 109325728101961326, 109503423426743775, 109297267936822269, 109520526200424877, 109361944639645822, 531473, 473002, 108192901382898604, 508253, 109224415414500824, 425635, 12306, 26897]"
9212,1110975,"[109417479300495238, 110307075874992613, 109634885094555917, 109281996079635550, 109309514671528161, 109430278031817928, 109334135964144124, 109281599484435365, 358251, 109298901244664086, 109389336697407900, 109926572865581197, 108195045916534352, 109258648596740896, 109263992406104589, 109929027475346495, 110306619769926403, 109361363792885901, 109539145515145975, 109368043443100559, 109525661289507153, 109309295160881145, 109860655675869429, 110302885133622690, 110302628687550296, 554367, 110297051239289897, 109848146128193695, 109332421864261534, 109314726158050951, 1238168, 109838829211835228, 108282675770354582, 109470152434394416, 110072776404054200, 110300120091899193, 108641766975041086, 110296499611693977, 109373402999641053, 109427007426750606]"
7019,110219380817626623,"[109475275699077268, 110297775915703314, 109224415414500824, 110298928352330854, 109525262442465947, 109364712858697998, 109312582618562080, 7026, 109297157621534307, 109258177290647016, 109310019867376489, 422773, 423396, 109262276469467768, 1277519, 110288435905105757, 517450, 110281055855883280, 109396734940008369, 110277535426009278, 109627700150974330, 109523663352024826, 109299032702635048, 109555394595763530, 108197900630052143, 109309244668494931, 109650109155616844, 110254070268094571, 110254833617772126, 198175, 1063420, 110250598791308522, 110250433610741535, 110249470162637623, 109372027141148337, 109339741150252818, 108772405993602191, 109322568195449715, 109402137548542847, 109616110449766861]"
1220,109520768124043522,"[41635, 109245459437280357]"
1446,32375,"[109512940238834674, 41635, 26897]"
3184,109956450497135672,"[110264171096269105, 41635, 110141867641812043, 110128881170754187, 109259665523766410, 1099389, 109893062787703479, 109246199302415148, 109248440907909022, 151687, 108199005031226769, 488197, 108131870869530229, 109497128081274541, 559242, 109245459437280357, 109520908623936373, 109520872746952734, 109248945403729531, 108246762649303429, 109303507992208084, 109243997732147992, 109358933757640611, 109357251271383739, 109292929514346332, 109359084586809036, 518586, 1372518, 108282607750436432, 109259558568073734, 109258957929118983, 108218957822381990, 108194320752902753, 1]"
408,109842558892926194,"[109245413456050702, 1254766, 1209393, 109622057078728909, 110230315750882922, 110154065161871344, 110296040446903409, 110213767853544631, 109474695854455105, 110042591113828373, 108250854027364678, 109257600686377639, 109650789311108435, 110136589115451067, 109831609402221696, 108189711256823244, 109360775749518097, 109413137715862475, 860837, 109373774912342849, 109355268774960984, 109324063595035126, 777270, 1325410, 110121227578753785, 108199189351763308, 670391, 109403112146657971, 109299101736134365, 110171217987489970, 110253509720282160, 109338871267188778, 109295254442489723, 1069349, 109535510523310628, 109370155452772148, 266806, 109396445244893487, 106307993739889465, 110266014694450344]"
4344,110138442733246817,"[110154065161871344, 109251088201008636, 109247856804775448]"
2303,109322266232947964,"[109377851387696966, 109362510600437700, 109379678639323445, 110113988072859196, 109714801781246725, 109369012347293998, 109367304305317523, 108193376617364330, 109327439088363599, 109428640399171727, 109372219295857693, 109327511405593618, 109376769559426173, 109245796526603920, 109542461796334461, 109295068097986170, 109330553389111229, 109399988225583613, 108194399339346728, 1016211, 109294999994860761, 109304464942897108, 109299996650199026, 109271320080292104, 109240495129582918, 109380567734552782, 109419170623471715, 109648744105191077, 109812873199126423, 109297938816143758, 109601503234229112, 109387827600431539, 109340078770556100, 109337491342272911, 109508856003133381, 109332160649392039, 109910477873770635, 109882964408215891, 109245459437280357, 108238209007793685]"
6271,269556,"[110301039733070959, 110290584187882541, 110068921406778348, 109261026948960351, 110226089491407603, 109353217182102064, 109982113847829591, 109864448782343062, 110156474743664338, 109285302642769321, 108641766975041086, 825720, 109374113320671132, 109921302247980679, 109523613582668147, 109921200911031230, 109928411044543366, 109921325202493600, 109367427544031697, 109492485849513109, 109332760595419533, 109365548881829892, 109365694212507878, 1083287, 109851635830478027, 109705354302837626, 788217, 511741, 110021679693232080, 87328, 110042591113828373, 109593211867925370, 109601503234229112, 110050777763090149, 106331029360801179, 108220281509252589, 107926932919160269, 109275912538125570, 107343514108031866, 110082444148755101]"
